Source,Target,Type,TravelType,TimeCost,PollutionCost,Weight
IDFM:22370,IDFM:22385,Directed,METRO,1,000000,2,363669,1,000000
IDFM:22385,IDFM:22370,Directed,METRO,1,000000,2,363669,1,000000
IDFM:24107,IDFM:460560,Directed,METRO,1,000000,1,786736,1,000000
IDFM:460560,IDFM:24107,Directed,METRO,1,000000,1,786736,1,000000
IDFM:24136,IDFM:24117,Directed,METRO,1,000000,3,220854,1,000000
IDFM:24117,IDFM:24136,Directed,METRO,1,000000,3,220854,1,000000
IDFM:29895,IDFM:29904,Directed,METRO,1,000000,3,784888,1,000000
IDFM:29904,IDFM:29895,Directed,METRO,1,000000,3,784888,1,000000
IDFM:462998,IDFM:462994,Directed,METRO,1,000000,2,189675,1,000000
IDFM:462994,IDFM:462998,Directed,METRO,1,000000,2,189675,1,000000
IDFM:463244,IDFM:22196,Directed,METRO,1,000000,2,468084,1,000000
IDFM:22196,IDFM:463244,Directed,METRO,1,000000,2,468084,1,000000
IDFM:470851,IDFM:470874,Directed,METRO,1,000000,5,079582,1,000000
IDFM:470874,IDFM:470851,Directed,METRO,1,000000,5,079582,1,000000
IDFM:472316,IDFM:472077,Directed,METRO,1,000000,2,755403,1,000000
